"";"id";"dataReferencia";"valor";"quantidadeBeneficiados";"municipio.codigoIBGE";"municipio.nomeRegiao";"municipio.uf.nome";"nome_munic"
"2111";102101797;"2020-08-01";20076600;25752;"2919553";"NORDESTE";"BAHIA";"Luís Eduardo Magalhães"
"2112";108201898;"2020-09-01";15774399;28179;"2919553";"NORDESTE";"BAHIA";"Luís Eduardo Magalhães"
"2113";114501913;"2020-10-01";10302784;25330;"2919553";"NORDESTE";"BAHIA";"Luís Eduardo Magalhães"
"2114";106101460;"2020-11-01";13087279;26277;"2919553";"NORDESTE";"BAHIA";"Luís Eduardo Magalhães"
"2115";113501558;"2020-12-01";12428824;25523;"2919553";"NORDESTE";"BAHIA";"Luís Eduardo Magalhães"
"2116";102901753;"2020-04-01";2976600;4244;"2919603";"NORDESTE";"BAHIA";"Macajuba"
"2117";101701803;"2020-05-01";3101400;4395;"2919603";"NORDESTE";"BAHIA";"Macajuba"
"2118";112101747;"2020-06-01";2536800;3542;"2919603";"NORDESTE";"BAHIA";"Macajuba"
"2119";113401969;"2020-07-01";3102000;4431;"2919603";"NORDESTE";"BAHIA";"Macajuba"
"2120";109701948;"2020-08-01";2890200;4104;"2919603";"NORDESTE";"BAHIA";"Macajuba"
"2121";107002087;"2020-09-01";1558576;4198;"2919603";"NORDESTE";"BAHIA";"Macajuba"
"2122";105701705;"2020-10-01";1135155;4051;"2919603";"NORDESTE";"BAHIA";"Macajuba"
"2123";101101612;"2020-11-01";1370446;4129;"2919603";"NORDESTE";"BAHIA";"Macajuba"
"2124";101601774;"2020-12-01";1332750;4103;"2919603";"NORDESTE";"BAHIA";"Macajuba"
"2125";114201567;"2020-04-01";4221600;5907;"2919702";"NORDESTE";"BAHIA";"Macarani"
"2126";114601636;"2020-05-01";4431600;6177;"2919702";"NORDESTE";"BAHIA";"Macarani"
"2127";104001647;"2020-06-01";3462000;4694;"2919702";"NORDESTE";"BAHIA";"Macarani"
"2128";101601790;"2020-07-01";4593600;6414;"2919702";"NORDESTE";"BAHIA";"Macarani"
"2129";101401726;"2020-08-01";4198200;5851;"2919702";"NORDESTE";"BAHIA";"Macarani"
"2130";110701676;"2020-09-01";2364343;5787;"2919702";"NORDESTE";"BAHIA";"Macarani"
"2131";101301911;"2020-10-01";1645435;5496;"2919702";"NORDESTE";"BAHIA";"Macarani"
"2132";113701827;"2020-11-01";2085875;5677;"2919702";"NORDESTE";"BAHIA";"Macarani"
"2133";111901862;"2020-12-01";1995670;5636;"2919702";"NORDESTE";"BAHIA";"Macarani"
"2134";114201840;"2020-04-01";9942000;14876;"2919801";"NORDESTE";"BAHIA";"Macaúbas"
"2135";113001892;"2020-05-01";10582800;15646;"2919801";"NORDESTE";"BAHIA";"Macaúbas"
"2136";103601937;"2020-06-01";7734600;11353;"2919801";"NORDESTE";"BAHIA";"Macaúbas"
"2137";108301422;"2020-07-01";10311000;15447;"2919801";"NORDESTE";"BAHIA";"Macaúbas"
"2138";108201631;"2020-08-01";9399000;14043;"2919801";"NORDESTE";"BAHIA";"Macaúbas"
"2139";103701560;"2020-09-01";6162019;14800;"2919801";"NORDESTE";"BAHIA";"Macaúbas"
"2140";114801658;"2020-10-01";4274466;13914;"2919801";"NORDESTE";"BAHIA";"Macaúbas"
"2141";114201711;"2020-11-01";5274785;14337;"2919801";"NORDESTE";"BAHIA";"Macaúbas"
"2142";101001752;"2020-12-01";5168383;14183;"2919801";"NORDESTE";"BAHIA";"Macaúbas"
"2143";109401924;"2020-04-01";1947000;2812;"2919900";"NORDESTE";"BAHIA";"Macururé"
"2144";103301877;"2020-05-01";1986600;2862;"2919900";"NORDESTE";"BAHIA";"Macururé"
"2145";108501519;"2020-06-01";1801800;2582;"2919900";"NORDESTE";"BAHIA";"Macururé"
"2146";102801637;"2020-07-01";2083800;2987;"2919900";"NORDESTE";"BAHIA";"Macururé"
"2147";103001618;"2020-08-01";1992000;2865;"2919900";"NORDESTE";"BAHIA";"Macururé"
"2148";114701716;"2020-09-01";791637;2654;"2919900";"NORDESTE";"BAHIA";"Macururé"
"2149";114301689;"2020-10-01";631279;2576;"2919900";"NORDESTE";"BAHIA";"Macururé"
"2150";106301707;"2020-11-01";746054;2618;"2919900";"NORDESTE";"BAHIA";"Macururé"
"2151";103501832;"2020-12-01";670764;2593;"2919900";"NORDESTE";"BAHIA";"Macururé"
"2152";105201720;"2020-04-01";4434600;6103;"2919926";"NORDESTE";"BAHIA";"Madre de Deus"
"2153";105101667;"2020-05-01";5026200;6925;"2919926";"NORDESTE";"BAHIA";"Madre de Deus"
"2154";111801929;"2020-06-01";3644400;4914;"2919926";"NORDESTE";"BAHIA";"Madre de Deus"
"2155";107801842;"2020-07-01";5106600;7137;"2919926";"NORDESTE";"BAHIA";"Madre de Deus"
"2156";104301880;"2020-08-01";4659000;6451;"2919926";"NORDESTE";"BAHIA";"Madre de Deus"
"2157";102101873;"2020-09-01";3235753;6512;"2919926";"NORDESTE";"BAHIA";"Madre de Deus"
"2158";114701586;"2020-10-01";2253498;6019;"2919926";"NORDESTE";"BAHIA";"Madre de Deus"
"2159";102101554;"2020-11-01";2760685;6117;"2919926";"NORDESTE";"BAHIA";"Madre de Deus"
"2160";111601484;"2020-12-01";2558671;5892;"2919926";"NORDESTE";"BAHIA";"Madre de Deus"
"2161";105801542;"2020-04-01";1856400;2897;"2919959";"NORDESTE";"BAHIA";"Maetinga"
"2162";110301620;"2020-05-01";1909200;2966;"2919959";"NORDESTE";"BAHIA";"Maetinga"
"2163";107601694;"2020-06-01";1541400;2396;"2919959";"NORDESTE";"BAHIA";"Maetinga"
"2164";102601664;"2020-07-01";1903800;2970;"2919959";"NORDESTE";"BAHIA";"Maetinga"
"2165";110801784;"2020-08-01";1758000;2742;"2919959";"NORDESTE";"BAHIA";"Maetinga"
"2166";104901765;"2020-09-01";881942;2686;"2919959";"NORDESTE";"BAHIA";"Maetinga"
"2167";111501924;"2020-10-01";615133;2564;"2919959";"NORDESTE";"BAHIA";"Maetinga"
"2168";108501822;"2020-11-01";759761;2617;"2919959";"NORDESTE";"BAHIA";"Maetinga"
"2169";113701903;"2020-12-01";729361;2599;"2919959";"NORDESTE";"BAHIA";"Maetinga"
"2170";112901636;"2020-04-01";2472000;3329;"2920007";"NORDESTE";"BAHIA";"Maiquinique"
"2171";110501634;"2020-05-01";2563200;3449;"2920007";"NORDESTE";"BAHIA";"Maiquinique"
"2172";104701745;"2020-06-01";2014200;2612;"2920007";"NORDESTE";"BAHIA";"Maiquinique"
"2173";106201760;"2020-07-01";2622000;3519;"2920007";"NORDESTE";"BAHIA";"Maiquinique"
"2174";113401925;"2020-08-01";2372400;3182;"2920007";"NORDESTE";"BAHIA";"Maiquinique"
"2175";109601906;"2020-09-01";1292575;3118;"2920007";"NORDESTE";"BAHIA";"Maiquinique"
"2176";113402013;"2020-10-01";894628;2960;"2920007";"NORDESTE";"BAHIA";"Maiquinique"
"2177";110801927;"2020-11-01";1116304;3054;"2920007";"NORDESTE";"BAHIA";"Maiquinique"
"2178";107501891;"2020-12-01";1124650;3051;"2920007";"NORDESTE";"BAHIA";"Maiquinique"
"2179";113201772;"2020-04-01";4845000;6970;"2920106";"NORDESTE";"BAHIA";"Mairi"
"2180";111101800;"2020-05-01";5050200;7211;"2920106";"NORDESTE";"BAHIA";"Mairi"
"2181";104201857;"2020-06-01";4171800;5914;"2920106";"NORDESTE";"BAHIA";"Mairi"
"2182";113701894;"2020-07-01";5029200;7250;"2920106";"NORDESTE";"BAHIA";"Mairi"
"2183";110401486;"2020-08-01";4726800;6786;"2920106";"NORDESTE";"BAHIA";"Mairi"
"2184";106201633;"2020-09-01";2332490;6654;"2920106";"NORDESTE";"BAHIA";"Mairi"
"2185";106601805;"2020-10-01";1681821;6350;"2920106";"NORDESTE";"BAHIA";"Mairi"
"2186";108001719;"2020-11-01";2052469;6488;"2920106";"NORDESTE";"BAHIA";"Mairi"
"2187";110801766;"2020-12-01";1967034;6426;"2920106";"NORDESTE";"BAHIA";"Mairi"
"2188";111101661;"2020-04-01";4373400;6347;"2920205";"NORDESTE";"BAHIA";"Malhada"
"2189";107901787;"2020-05-01";4589400;6585;"2920205";"NORDESTE";"BAHIA";"Malhada"
"2190";106801857;"2020-06-01";3642000;5161;"2920205";"NORDESTE";"BAHIA";"Malhada"
"2191";106101663;"2020-07-01";4385400;6332;"2920205";"NORDESTE";"BAHIA";"Malhada"
"2192";106401746;"2020-08-01";4015800;5790;"2920205";"NORDESTE";"BAHIA";"Malhada"
"2193";109201939;"2020-09-01";2035301;5540;"2920205";"NORDESTE";"BAHIA";"Malhada"
"2194";101602065;"2020-10-01";1386258;5150;"2920205";"NORDESTE";"BAHIA";"Malhada"
"2195";111601463;"2020-11-01";1659560;5148;"2920205";"NORDESTE";"BAHIA";"Malhada"
"2196";102701637;"2020-12-01";1625117;5071;"2920205";"NORDESTE";"BAHIA";"Malhada"
"2197";111001646;"2020-04-01";1999200;3138;"2920304";"NORDESTE";"BAHIA";"Malhada de Pedras"
"2198";114601609;"2020-05-01";2136600;3335;"2920304";"NORDESTE";"BAHIA";"Malhada de Pedras"
"2199";104601648;"2020-06-01";1569000;2452;"2920304";"NORDESTE";"BAHIA";"Malhada de Pedras"
"2200";107601690;"2020-07-01";2133600;3335;"2920304";"NORDESTE";"BAHIA";"Malhada de Pedras"
"2201";101701738;"2020-08-01";1918200;3003;"2920304";"NORDESTE";"BAHIA";"Malhada de Pedras"
"2202";107201721;"2020-09-01";1296131;3147;"2920304";"NORDESTE";"BAHIA";"Malhada de Pedras"
"2203";104501906;"2020-10-01";899395;2969;"2920304";"NORDESTE";"BAHIA";"Malhada de Pedras"
"2204";108701836;"2020-11-01";1120360;3063;"2920304";"NORDESTE";"BAHIA";"Malhada de Pedras"
"2205";111001965;"2020-12-01";1066476;3035;"2920304";"NORDESTE";"BAHIA";"Malhada de Pedras"
"2206";106701696;"2020-04-01";4144800;5944;"2920403";"NORDESTE";"BAHIA";"Manoel Vitorino"
"2207";114301873;"2020-05-01";4326000;6173;"2920403";"NORDESTE";"BAHIA";"Manoel Vitorino"
"2208";114301523;"2020-06-01";3483600;4880;"2920403";"NORDESTE";"BAHIA";"Manoel Vitorino"
"2209";103601675;"2020-07-01";4316400;6204;"2920403";"NORDESTE";"BAHIA";"Manoel Vitorino"
"2210";105201643;"2020-08-01";4016400;5734;"2920403";"NORDESTE";"BAHIA";"Manoel Vitorino"
"2211";111901688;"2020-09-01";2232930;5789;"2920403";"NORDESTE";"BAHIA";"Manoel Vitorino"
"2212";102101675;"2020-10-01";1607306;5519;"2920403";"NORDESTE";"BAHIA";"Manoel Vitorino"
"2213";112501608;"2020-11-01";1963918;5686;"2920403";"NORDESTE";"BAHIA";"Manoel Vitorino"
"2214";101301885;"2020-12-01";1919777;5647;"2920403";"NORDESTE";"BAHIA";"Manoel Vitorino"
"2215";107501708;"2020-04-01";3080400;4393;"2920452";"NORDESTE";"BAHIA";"Mansidão"
"2216";108601704;"2020-05-01";3141600;4446;"2920452";"NORDESTE";"BAHIA";"Mansidão"
"2217";114601790;"2020-06-01";2649000;3742;"2920452";"NORDESTE";"BAHIA";"Mansidão"
"2218";107901864;"2020-07-01";3130200;4463;"2920452";"NORDESTE";"BAHIA";"Mansidão"
"2219";109001906;"2020-08-01";2990400;4254;"2920452";"NORDESTE";"BAHIA";"Mansidão"
"2220";104102057;"2020-09-01";1225120;3903;"2920452";"NORDESTE";"BAHIA";"Mansidão"
"2221";102401471;"2020-10-01";876667;3759;"2920452";"NORDESTE";"BAHIA";"Mansidão"
"2222";103001550;"2020-11-01";1054267;3819;"2920452";"NORDESTE";"BAHIA";"Mansidão"
"2223";106201636;"2020-12-01";1057370;3797;"2920452";"NORDESTE";"BAHIA";"Mansidão"
"2224";113701624;"2020-04-01";6353400;9314;"2920502";"NORDESTE";"BAHIA";"Maracás"
"2225";107701740;"2020-05-01";6804600;9883;"2920502";"NORDESTE";"BAHIA";"Maracás"
"2226";111101656;"2020-06-01";4916400;7055;"2920502";"NORDESTE";"BAHIA";"Maracás"
"2227";112701692;"2020-07-01";6807600;10001;"2920502";"NORDESTE";"BAHIA";"Maracás"
"2228";109401803;"2020-08-01";6208800;9065;"2920502";"NORDESTE";"BAHIA";"Maracás"
"2229";109601883;"2020-09-01";4164172;9451;"2920502";"NORDESTE";"BAHIA";"Maracás"
"2230";112501729;"2020-10-01";2766967;8758;"2920502";"NORDESTE";"BAHIA";"Maracás"
"2231";105501892;"2020-11-01";3509674;9115;"2920502";"NORDESTE";"BAHIA";"Maracás"
"2232";114901566;"2020-12-01";3382289;9027;"2920502";"NORDESTE";"BAHIA";"Maracás"
"2233";108101836;"2020-04-01";12316200;17179;"2920601";"NORDESTE";"BAHIA";"Maragogipe"
"2234";112401908;"2020-05-01";12978600;18058;"2920601";"NORDESTE";"BAHIA";"Maragogipe"
"2235";113801811;"2020-06-01";10347000;14101;"2920601";"NORDESTE";"BAHIA";"Maragogipe"
"2236";104001871;"2020-07-01";13032600;18285;"2920601";"NORDESTE";"BAHIA";"Maragogipe"
"2237";105702040;"2020-08-01";12170400;16982;"2920601";"NORDESTE";"BAHIA";"Maragogipe"
"2238";104501667;"2020-09-01";6781676;16563;"2920601";"NORDESTE";"BAHIA";"Maragogipe"
"2239";108801644;"2020-10-01";4837330;15655;"2920601";"NORDESTE";"BAHIA";"Maragogipe"
"2240";112501526;"2020-11-01";5615025;15264;"2920601";"NORDESTE";"BAHIA";"Maragogipe"
"2241";113501661;"2020-12-01";5304815;14807;"2920601";"NORDESTE";"BAHIA";"Maragogipe"
"2242";109601773;"2020-04-01";5886000;8200;"2920700";"NORDESTE";"BAHIA";"Maraú"
"2243";105701893;"2020-05-01";6231600;8643;"2920700";"NORDESTE";"BAHIA";"Maraú"
"2244";101501824;"2020-06-01";4996200;6830;"2920700";"NORDESTE";"BAHIA";"Maraú"
"2245";106901792;"2020-07-01";6090000;8546;"2920700";"NORDESTE";"BAHIA";"Maraú"
"2246";109401832;"2020-08-01";5637600;7863;"2920700";"NORDESTE";"BAHIA";"Maraú"
"2247";106602096;"2020-09-01";3120451;7443;"2920700";"NORDESTE";"BAHIA";"Maraú"
"2248";114401548;"2020-10-01";2208021;7039;"2920700";"NORDESTE";"BAHIA";"Maraú"
"2249";109801540;"2020-11-01";2765097;7242;"2920700";"NORDESTE";"BAHIA";"Maraú"
"2250";106601775;"2020-12-01";2588884;7156;"2920700";"NORDESTE";"BAHIA";"Maraú"
"2251";113201727;"2020-04-01";2869200;4042;"2920809";"NORDESTE";"BAHIA";"Marcionílio Souza"
"2252";109001803;"2020-05-01";2970600;4172;"2920809";"NORDESTE";"BAHIA";"Marcionílio Souza"
"2253";101601985;"2020-06-01";2572800;3575;"2920809";"NORDESTE";"BAHIA";"Marcionílio Souza"
"2254";105001676;"2020-07-01";2986200;4221;"2920809";"NORDESTE";"BAHIA";"Marcionílio Souza"
"2255";108601869;"2020-08-01";2846400;4002;"2920809";"NORDESTE";"BAHIA";"Marcionílio Souza"
"2256";104801584;"2020-09-01";1259147;3809;"2920809";"NORDESTE";"BAHIA";"Marcionílio Souza"
"2257";109701670;"2020-10-01";941381;3656;"2920809";"NORDESTE";"BAHIA";"Marcionílio Souza"
"2258";100801697;"2020-11-01";1111458;3723;"2920809";"NORDESTE";"BAHIA";"Marcionílio Souza"
"2259";102901652;"2020-12-01";1068265;3690;"2920809";"NORDESTE";"BAHIA";"Marcionílio Souza"
"2260";112701628;"2020-04-01";3586200;4927;"2920908";"NORDESTE";"BAHIA";"Mascote"
"2261";111101671;"2020-05-01";3718800;5104;"2920908";"NORDESTE";"BAHIA";"Mascote"
"2262";104801791;"2020-06-01";3004200;4005;"2920908";"NORDESTE";"BAHIA";"Mascote"
"2263";103501764;"2020-07-01";3614400;4976;"2920908";"NORDESTE";"BAHIA";"Mascote"
"2264";110901719;"2020-08-01";3321600;4537;"2920908";"NORDESTE";"BAHIA";"Mascote"
"2265";108501815;"2020-09-01";1786221;4489;"2920908";"NORDESTE";"BAHIA";"Mascote"
"2266";104502003;"2020-10-01";1297097;4277;"2920908";"NORDESTE";"BAHIA";"Mascote"
"2267";105601993;"2020-11-01";1555033;4368;"2920908";"NORDESTE";"BAHIA";"Mascote"
"2268";105601626;"2020-12-01";1489092;4333;"2920908";"NORDESTE";"BAHIA";"Mascote"
"2269";101201686;"2020-04-01";11954400;16127;"2921005";"NORDESTE";"BAHIA";"Mata de São João"
"2270";104301790;"2020-05-01";13512000;18270;"2921005";"NORDESTE";"BAHIA";"Mata de São João"
"2271";112601751;"2020-06-01";9129000;11884;"2921005";"NORDESTE";"BAHIA";"Mata de São João"
"2272";102501774;"2020-07-01";13752600;18816;"2921005";"NORDESTE";"BAHIA";"Mata de São João"
"2273";101701913;"2020-08-01";12313800;16703;"2921005";"NORDESTE";"BAHIA";"Mata de São João"
"2274";107101917;"2020-09-01";9739428;18467;"2921005";"NORDESTE";"BAHIA";"Mata de São João"
"2275";104501683;"2020-10-01";6511731;17082;"2921005";"NORDESTE";"BAHIA";"Mata de São João"
"2276";112701556;"2020-11-01";8389745;17824;"2921005";"NORDESTE";"BAHIA";"Mata de São João"
"2277";109401637;"2020-12-01";7879899;17453;"2921005";"NORDESTE";"BAHIA";"Mata de São João"
"2278";104501887;"2020-04-01";3070200;4355;"2921054";"NORDESTE";"BAHIA";"Matina"
"2279";111101745;"2020-05-01";3154800;4454;"2921054";"NORDESTE";"BAHIA";"Matina"
"2280";102901844;"2020-06-01";2622000;3650;"2921054";"NORDESTE";"BAHIA";"Matina"
"2281";110401848;"2020-07-01";3126000;4440;"2921054";"NORDESTE";"BAHIA";"Matina"
"2282";102101523;"2020-08-01";2924400;4129;"2921054";"NORDESTE";"BAHIA";"Matina"
"2283";109401583;"2020-09-01";1353126;3904;"2921054";"NORDESTE";"BAHIA";"Matina"
"2284";101501626;"2020-10-01";923704;3657;"2921054";"NORDESTE";"BAHIA";"Matina"
"2285";112401764;"2020-11-01";1129778;3728;"2921054";"NORDESTE";"BAHIA";"Matina"
"2286";104001665;"2020-12-01";1112093;3692;"2921054";"NORDESTE";"BAHIA";"Matina"
"2287";114401790;"2020-04-01";5667600;7937;"2921104";"NORDESTE";"BAHIA";"Medeiros Neto"
"2288";105301813;"2020-05-01";6288600;8765;"2921104";"NORDESTE";"BAHIA";"Medeiros Neto"
"2289";112601820;"2020-06-01";4294800;5789;"2921104";"NORDESTE";"BAHIA";"Medeiros Neto"
"2290";104001543;"2020-07-01";6286200;8839;"2921104";"NORDESTE";"BAHIA";"Medeiros Neto"
"2291";112901561;"2020-08-01";5496000;7661;"2921104";"NORDESTE";"BAHIA";"Medeiros Neto"
"2292";111501642;"2020-09-01";4278647;8445;"2921104";"NORDESTE";"BAHIA";"Medeiros Neto"
"2293";105001454;"2020-10-01";2793067;7785;"2921104";"NORDESTE";"BAHIA";"Medeiros Neto"
"2294";105201710;"2020-11-01";3599634;8109;"2921104";"NORDESTE";"BAHIA";"Medeiros Neto"
"2295";113701710;"2020-12-01";3379500;8015;"2921104";"NORDESTE";"BAHIA";"Medeiros Neto"
"2296";106201535;"2020-04-01";6472800;9432;"2921203";"NORDESTE";"BAHIA";"Miguel Calmon"
"2297";113101552;"2020-05-01";6824400;9906;"2921203";"NORDESTE";"BAHIA";"Miguel Calmon"
"2298";101901612;"2020-06-01";5398800;7729;"2921203";"NORDESTE";"BAHIA";"Miguel Calmon"
"2299";103501674;"2020-07-01";6870000;10032;"2921203";"NORDESTE";"BAHIA";"Miguel Calmon"
"2300";107001869;"2020-08-01";6400200;9298;"2921203";"NORDESTE";"BAHIA";"Miguel Calmon"
"2301";106401617;"2020-09-01";3672034;9544;"2921203";"NORDESTE";"BAHIA";"Miguel Calmon"
"2302";103901800;"2020-10-01";2634499;9096;"2921203";"NORDESTE";"BAHIA";"Miguel Calmon"
"2303";103101899;"2020-11-01";3191723;9324;"2921203";"NORDESTE";"BAHIA";"Miguel Calmon"
"2304";104301902;"2020-12-01";3071119;9248;"2921203";"NORDESTE";"BAHIA";"Miguel Calmon"
"2305";108101624;"2020-04-01";3181200;4441;"2921302";"NORDESTE";"BAHIA";"Milagres"
"2306";103101673;"2020-05-01";3300600;4597;"2921302";"NORDESTE";"BAHIA";"Milagres"
"2307";103201563;"2020-06-01";2591400;3512;"2921302";"NORDESTE";"BAHIA";"Milagres"
"2308";111101632;"2020-07-01";3284400;4607;"2921302";"NORDESTE";"BAHIA";"Milagres"
"2309";102301694;"2020-08-01";3006600;4180;"2921302";"NORDESTE";"BAHIA";"Milagres"
"2310";109801746;"2020-09-01";1765673;4243;"2921302";"NORDESTE";"BAHIA";"Milagres"
"2311";102101747;"2020-10-01";1216863;3994;"2921302";"NORDESTE";"BAHIA";"Milagres"
"2312";101201819;"2020-11-01";1533272;4128;"2921302";"NORDESTE";"BAHIA";"Milagres"
"2313";101201874;"2020-12-01";1465670;4099;"2921302";"NORDESTE";"BAHIA";"Milagres"
"2314";113901759;"2020-04-01";4327800;6205;"2921401";"NORDESTE";"BAHIA";"Mirangaba"
"2315";106201875;"2020-05-01";4485000;6385;"2921401";"NORDESTE";"BAHIA";"Mirangaba"
"2316";104701991;"2020-06-01";3852600;5416;"2921401";"NORDESTE";"BAHIA";"Mirangaba"
"2317";106501600;"2020-07-01";4588200;6558;"2921401";"NORDESTE";"BAHIA";"Mirangaba"
"2318";103001520;"2020-08-01";4330800;6176;"2921401";"NORDESTE";"BAHIA";"Mirangaba"
"2319";103901659;"2020-09-01";2247575;6230;"2921401";"NORDESTE";"BAHIA";"Mirangaba"
"2320";105601753;"2020-10-01";1759632;6004;"2921401";"NORDESTE";"BAHIA";"Mirangaba"
"2321";108601652;"2020-11-01";2027139;6095;"2921401";"NORDESTE";"BAHIA";"Mirangaba"
"2322";105501706;"2020-12-01";1930432;6054;"2921401";"NORDESTE";"BAHIA";"Mirangaba"
"2323";107501769;"2020-04-01";2370000;3650;"2921450";"NORDESTE";"BAHIA";"Mirante"
"2324";104001863;"2020-05-01";2446800;3746;"2921450";"NORDESTE";"BAHIA";"Mirante"
"2325";104702005;"2020-06-01";1972200;3012;"2921450";"NORDESTE";"BAHIA";"Mirante"
"2326";111701617;"2020-07-01";2385600;3674;"2921450";"NORDESTE";"BAHIA";"Mirante"
"2327";101101573;"2020-08-01";2248200;3457;"2921450";"NORDESTE";"BAHIA";"Mirante"
"2328";109501597;"2020-09-01";1266096;3541;"2921450";"NORDESTE";"BAHIA";"Mirante"
"2329";113801618;"2020-10-01";927737;3368;"2921450";"NORDESTE";"BAHIA";"Mirante"
"2330";108101816;"2020-11-01";1116292;3461;"2921450";"NORDESTE";"BAHIA";"Mirante"
"2331";113401904;"2020-12-01";1084250;3438;"2921450";"NORDESTE";"BAHIA";"Mirante"
"2332";110501797;"2020-04-01";13736400;20740;"2921500";"NORDESTE";"BAHIA";"Monte Santo"
"2333";106201917;"2020-05-01";14087400;21177;"2921500";"NORDESTE";"BAHIA";"Monte Santo"
"2334";113701547;"2020-06-01";11922000;17806;"2921500";"NORDESTE";"BAHIA";"Monte Santo"
"2335";113601646;"2020-07-01";13761600;20790;"2921500";"NORDESTE";"BAHIA";"Monte Santo"
"2336";108301496;"2020-08-01";12926400;19490;"2921500";"NORDESTE";"BAHIA";"Monte Santo"
"2337";105301660;"2020-09-01";6041736;19725;"2921500";"NORDESTE";"BAHIA";"Monte Santo"
"2338";110801743;"2020-10-01";4481613;19055;"2921500";"NORDESTE";"BAHIA";"Monte Santo"
"2339";106101578;"2020-11-01";5354038;19401;"2921500";"NORDESTE";"BAHIA";"Monte Santo"
"2340";110801817;"2020-12-01";5201153;19276;"2921500";"NORDESTE";"BAHIA";"Monte Santo"
"2341";102801926;"2020-04-01";2395800;3486;"2921609";"NORDESTE";"BAHIA";"Morpará"
"2342";100901940;"2020-05-01";2458200;3562;"2921609";"NORDESTE";"BAHIA";"Morpará"
"2343";114501570;"2020-06-01";2068200;2970;"2921609";"NORDESTE";"BAHIA";"Morpará"
"2344";108301486;"2020-07-01";2432400;3543;"2921609";"NORDESTE";"BAHIA";"Morpará"
"2345";104301685;"2020-08-01";2314200;3361;"2921609";"NORDESTE";"BAHIA";"Morpará"
"2346";109801677;"2020-09-01";1046259;3139;"2921609";"NORDESTE";"BAHIA";"Morpará"
"2347";105901815;"2020-10-01";760739;3003;"2921609";"NORDESTE";"BAHIA";"Morpará"
"2348";112501644;"2020-11-01";891837;3045;"2921609";"NORDESTE";"BAHIA";"Morpará"
"2349";109601874;"2020-12-01";847898;2890;"2921609";"NORDESTE";"BAHIA";"Morpará"
"2350";112601570;"2020-04-01";8360400;12022;"2921708";"NORDESTE";"BAHIA";"Morro do Chapéu"
"2351";109001690;"2020-05-01";8963400;12808;"2921708";"NORDESTE";"BAHIA";"Morro do Chapéu"
"2352";113601818;"2020-06-01";6970200;9826;"2921708";"NORDESTE";"BAHIA";"Morro do Chapéu"
"2353";112801711;"2020-07-01";9097800;13080;"2921708";"NORDESTE";"BAHIA";"Morro do Chapéu"
"2354";103501774;"2020-08-01";8332200;11936;"2921708";"NORDESTE";"BAHIA";"Morro do Chapéu"
"2355";102501701;"2020-09-01";5090839;12473;"2921708";"NORDESTE";"BAHIA";"Morro do Chapéu"
"2356";113601977;"2020-10-01";3595421;11782;"2921708";"NORDESTE";"BAHIA";"Morro do Chapéu"
"2357";111802060;"2020-11-01";4404849;12095;"2921708";"NORDESTE";"BAHIA";"Morro do Chapéu"
"2358";112501440;"2020-12-01";4186854;11950;"2921708";"NORDESTE";"BAHIA";"Morro do Chapéu"
"2359";101301694;"2020-04-01";2511000;3914;"2921807";"NORDESTE";"BAHIA";"Mortugaba"
"2360";104501767;"2020-05-01";2680200;4132;"2921807";"NORDESTE";"BAHIA";"Mortugaba"
"2361";104901632;"2020-06-01";1896000;2915;"2921807";"NORDESTE";"BAHIA";"Mortugaba"
"2362";105801605;"2020-07-01";2628600;4097;"2921807";"NORDESTE";"BAHIA";"Mortugaba"
"2363";111501819;"2020-08-01";2374200;3697;"2921807";"NORDESTE";"BAHIA";"Mortugaba"
"2364";114301764;"2020-09-01";1666897;4007;"2921807";"NORDESTE";"BAHIA";"Mortugaba"
"2365";113301776;"2020-10-01";1134008;3801;"2921807";"NORDESTE";"BAHIA";"Mortugaba"
"2366";113701896;"2020-11-01";1426289;3915;"2921807";"NORDESTE";"BAHIA";"Mortugaba"
"2367";107901988;"2020-12-01";1431397;3893;"2921807";"NORDESTE";"BAHIA";"Mortugaba"
"2368";105501889;"2020-04-01";2889600;3982;"2921906";"NORDESTE";"BAHIA";"Mucugê"
"2369";113001601;"2020-05-01";3119400;4258;"2921906";"NORDESTE";"BAHIA";"Mucugê"
"2370";108901592;"2020-06-01";2282400;3048;"2921906";"NORDESTE";"BAHIA";"Mucugê"
"2371";105001476;"2020-07-01";3154200;4376;"2921906";"NORDESTE";"BAHIA";"Mucugê"
"2372";114001589;"2020-08-01";2877000;3968;"2921906";"NORDESTE";"BAHIA";"Mucugê"
"2373";111401741;"2020-09-01";1801341;4103;"2921906";"NORDESTE";"BAHIA";"Mucugê"
"2374";108401712;"2020-10-01";1181935;3810;"2921906";"NORDESTE";"BAHIA";"Mucugê"
"2375";101101758;"2020-11-01";1486613;3913;"2921906";"NORDESTE";"BAHIA";"Mucugê"
"2376";101601958;"2020-12-01";1408263;3825;"2921906";"NORDESTE";"BAHIA";"Mucugê"
"2377";110701543;"2020-04-01";8349600;11570;"2922003";"NORDESTE";"BAHIA";"Mucuri"
"2378";109201766;"2020-05-01";9447000;13046;"2922003";"NORDESTE";"BAHIA";"Mucuri"
"2379";105301759;"2020-06-01";6293400;8449;"2922003";"NORDESTE";"BAHIA";"Mucuri"
